ID;VALEUR;DATE;
0;26511.5;2019-04-23 00:00:07.0;
0;26513.5;2019-04-23 00:00:12.0;
0;26512.5;2019-04-23 00:00:15.0;
0;26511;2019-04-23 00:00:18.0;
0;26511.5;2019-04-23 00:00:41.0;
0;26511;2019-04-23 00:00:50.0;
0;26510.5;2019-04-23 00:00:58.0;
0;26509.5;2019-04-23 00:01:01.0;
0;26507.5;2019-04-23 00:01:03.0;
0;26509.5;2019-04-23 00:01:08.0;
0;26511;2019-04-23 00:01:11.0;
0;26509.5;2019-04-23 00:01:14.0;
0;26512;2019-04-23 00:01:17.0;
0;26511.5;2019-04-23 00:01:27.0;
0;26510;2019-04-23 00:01:32.0;
0;26506;2019-04-23 00:01:35.0;
0;26513;2019-04-23 00:01:44.0;
0;26507;2019-04-23 00:02:08.0;
0;26506;2019-04-23 00:02:13.0;
0;26507.5;2019-04-23 00:02:18.0;
0;26508.5;2019-04-23 00:02:21.0;
0;26509;2019-04-23 00:02:24.0;
0;26508;2019-04-23 00:02:37.0;
0;26509.5;2019-04-23 00:02:42.0;
0;26509;2019-04-23 00:03:17.0;
0;26510;2019-04-23 00:03:28.0;
0;26511;2019-04-23 00:03:34.0;
0;26510.5;2019-04-23 00:03:37.0;
0;26511;2019-04-23 00:03:48.0;
0;26509;2019-04-23 00:04:06.0;
0;26509.5;2019-04-23 00:04:25.0;
0;26509;2019-04-23 00:04:28.0;
0;26508.5;2019-04-23 00:05:02.0;
0;26509;2019-04-23 00:05:10.0;
0;26507;2019-04-23 00:05:18.0;
0;26506;2019-04-23 00:05:25.0;
0;26506.5;2019-04-23 00:05:31.0;
0;26505;2019-04-23 00:05:42.0;
0;26505.5;2019-04-23 00:05:48.0;
0;26505;2019-04-23 00:06:29.0;
0;26505.5;2019-04-23 00:06:39.0;
0;26505;2019-04-23 00:06:47.0;
0;26504;2019-04-23 00:06:56.0;
0;26504.5;2019-04-23 00:07:07.0;
0;26505;2019-04-23 00:07:17.0;
0;26505.5;2019-04-23 00:07:25.0;
0;26508.5;2019-04-23 00:07:28.0;
0;26507.5;2019-04-23 00:07:33.0;
0;26506.5;2019-04-23 00:07:36.0;
0;26507;2019-04-23 00:07:39.0;
0;26506.5;2019-04-23 00:07:47.0;
0;26507;2019-04-23 00:08:07.0;
0;26507.5;2019-04-23 00:08:39.0;
0;26508;2019-04-23 00:08:45.0;
0;26508.5;2019-04-23 00:08:47.0;
0;26509;2019-04-23 00:09:08.0;
0;26510;2019-04-23 00:09:19.0;
0;26509;2019-04-23 00:09:32.0;
0;26509.5;2019-04-23 00:09:38.0;
0;26510;2019-04-23 00:09:40.0;
0;26509.5;2019-04-23 00:09:48.0;
0;26511;2019-04-23 00:10:08.0;
0;26512;2019-04-23 00:10:13.0;
0;26511.5;2019-04-23 00:10:16.0;
0;26512.5;2019-04-23 00:10:30.0;
0;26513;2019-04-23 00:10:33.0;
0;26514;2019-04-23 00:11:19.0;
0;26512;2019-04-23 00:11:37.0;
0;26512.5;2019-04-23 00:11:40.0;
0;26512;2019-04-23 00:12:11.0;
0;26513;2019-04-23 00:12:28.0;
0;26513.5;2019-04-23 00:12:34.0;
0;26514;2019-04-23 00:13:18.0;
0;26514.5;2019-04-23 00:13:39.0;
0;26514;2019-04-23 00:13:45.0;
0;26513.5;2019-04-23 00:13:48.0;
0;26513;2019-04-23 00:14:21.0;
0;26515;2019-04-23 00:14:34.0;
0;26515.5;2019-04-23 00:14:53.0;
0;26516;2019-04-23 00:14:56.0;
0;26518;2019-04-23 00:15:02.0;
0;26517;2019-04-23 00:15:10.0;
0;26518;2019-04-23 00:15:18.0;
0;26517;2019-04-23 00:15:23.0;
0;26518;2019-04-23 00:15:42.0;
0;26519;2019-04-23 00:16:05.0;
0;26520.5;2019-04-23 00:16:07.0;
0;26521;2019-04-23 00:16:10.0;
0;26517.5;2019-04-23 00:16:17.0;
0;26517;2019-04-23 00:16:51.0;
0;26516;2019-04-23 00:17:01.0;
0;26515;2019-04-23 00:17:04.0;
0;26516;2019-04-23 00:17:07.0;
0;26515.5;2019-04-23 00:17:25.0;
0;26516;2019-04-23 00:17:36.0;
0;26517;2019-04-23 00:17:42.0;
0;26517.5;2019-04-23 00:17:47.0;
0;26518;2019-04-23 00:18:06.0;
0;26519;2019-04-23 00:18:44.0;
0;26518;2019-04-23 00:18:47.0;
0;26519;2019-04-23 00:18:55.0;
0;26518.5;2019-04-23 00:19:16.0;
0;26520;2019-04-23 00:19:24.0;
0;26520.5;2019-04-23 00:19:27.0;
0;26521;2019-04-23 00:19:32.0;
0;26522;2019-04-23 00:19:49.0;
0;26521.5;2019-04-23 00:20:28.0;
0;26521;2019-04-23 00:20:36.0;
0;26520.5;2019-04-23 00:20:53.0;
0;26520;2019-04-23 00:20:56.0;
0;26521;2019-04-23 00:21:11.0;
0;26521.5;2019-04-23 00:21:19.0;
0;26520;2019-04-23 00:21:25.0;
0;26521;2019-04-23 00:21:36.0;
0;26519;2019-04-23 00:21:44.0;
0;26518;2019-04-23 00:22:03.0;
0;26518.5;2019-04-23 00:22:23.0;
0;26519.5;2019-04-23 00:23:43.0;
0;26519;2019-04-23 00:24:19.0;
0;26519.5;2019-04-23 00:24:22.0;
0;26519;2019-04-23 00:24:41.0;
0;26520;2019-04-23 00:25:24.0;
0;26519;2019-04-23 00:26:27.0;
0;26518.5;2019-04-23 00:26:35.0;
0;26518;2019-04-23 00:26:47.0;
0;26517.5;2019-04-23 00:28:22.0;
0;26517;2019-04-23 00:28:36.0;
0;26516.5;2019-04-23 00:28:53.0;
0;26517;2019-04-23 00:28:55.0;
0;26518;2019-04-23 00:29:17.0;
0;26517;2019-04-23 00:29:32.0;
0;26517.5;2019-04-23 00:30:06.0;
0;26518;2019-04-23 00:30:08.0;
0;26517;2019-04-23 00:30:39.0;
0;26516.5;2019-04-23 00:31:37.0;
0;26516;2019-04-23 00:31:43.0;
0;26515;2019-04-23 00:32:18.0;
0;26520;2019-04-23 00:32:32.0;
0;26517;2019-04-23 00:33:12.0;
0;26516.5;2019-04-23 00:33:36.0;
