ID;VALEUR;DATE;
0;26437;2019-04-18 00:00:02.0;
0;26440;2019-04-18 00:00:10.0;
0;26440.5;2019-04-18 00:00:18.0;
0;26445;2019-04-18 00:00:21.0;
0;26441;2019-04-18 00:00:31.0;
0;26441.5;2019-04-18 00:00:34.0;
0;26437.5;2019-04-18 00:00:41.0;
0;26439;2019-04-18 00:00:46.0;
0;26438.5;2019-04-18 00:00:57.0;
0;26439.5;2019-04-18 00:01:09.0;
0;26440.5;2019-04-18 00:01:11.0;
0;26442;2019-04-18 00:01:20.0;
0;26441.5;2019-04-18 00:01:25.0;
0;26441;2019-04-18 00:01:27.0;
0;26438;2019-04-18 00:02:11.0;
0;26437;2019-04-18 00:02:22.0;
0;26435.5;2019-04-18 00:02:38.0;
0;26436;2019-04-18 00:02:46.0;
0;26435.5;2019-04-18 00:02:54.0;
0;26436;2019-04-18 00:03:03.0;
0;26435.5;2019-04-18 00:03:11.0;
0;26437;2019-04-18 00:03:17.0;
0;26438;2019-04-18 00:03:19.0;
0;26439;2019-04-18 00:03:38.0;
0;26442;2019-04-18 00:03:46.0;
0;26443;2019-04-18 00:04:12.0;
0;26442.5;2019-04-18 00:04:17.0;
0;26442;2019-04-18 00:04:23.0;
0;26441;2019-04-18 00:04:28.0;
0;26442;2019-04-18 00:04:34.0;
0;26441;2019-04-18 00:04:39.0;
0;26442;2019-04-18 00:04:47.0;
0;26439.5;2019-04-18 00:05:35.0;
0;26440;2019-04-18 00:05:49.0;
0;26439;2019-04-18 00:06:09.0;
0;26439.5;2019-04-18 00:06:11.0;
0;26440;2019-04-18 00:06:17.0;
0;26440.5;2019-04-18 00:06:23.0;
0;26440;2019-04-18 00:06:31.0;
0;26441;2019-04-18 00:06:44.0;
0;26440.5;2019-04-18 00:06:55.0;
0;26440;2019-04-18 00:07:03.0;
0;26443;2019-04-18 00:08:04.0;
0;26444;2019-04-18 00:08:10.0;
0;26444.5;2019-04-18 00:08:15.0;
0;26444;2019-04-18 00:08:23.0;
0;26443;2019-04-18 00:08:51.0;
0;26441;2019-04-18 00:09:06.0;
0;26440.5;2019-04-18 00:09:27.0;
0;26441.5;2019-04-18 00:09:41.0;
0;26441;2019-04-18 00:10:03.0;
0;26441.5;2019-04-18 00:10:06.0;
0;26441;2019-04-18 00:10:08.0;
0;26442;2019-04-18 00:10:28.0;
0;26442.5;2019-04-18 00:10:59.0;
0;26443.5;2019-04-18 00:11:10.0;
0;26443;2019-04-18 00:12:06.0;
0;26442.5;2019-04-18 00:12:31.0;
