ID;VALEUR;DATE;
0;26426;2019-04-17 00:00:06.0;
0;26422.5;2019-04-17 00:00:11.0;
0;26423;2019-04-17 00:00:14.0;
0;26422;2019-04-17 00:00:16.0;
0;26421.5;2019-04-17 00:00:19.0;
0;26419.5;2019-04-17 00:00:27.0;
0;26420;2019-04-17 00:00:45.0;
0;26420.5;2019-04-17 00:00:51.0;
0;26424.5;2019-04-17 00:01:04.0;
0;26426.5;2019-04-17 00:01:15.0;
0;26426;2019-04-17 00:01:23.0;
0;26424;2019-04-17 00:01:31.0;
0;26425;2019-04-17 00:01:39.0;
0;26423;2019-04-17 00:01:50.0;
0;26424;2019-04-17 00:02:04.0;
0;26424.5;2019-04-17 00:02:09.0;
0;26424;2019-04-17 00:02:11.0;
0;26423;2019-04-17 00:02:17.0;
0;26422.5;2019-04-17 00:02:20.0;
0;26421;2019-04-17 00:02:24.0;
0;26422.5;2019-04-17 00:02:27.0;
0;26422;2019-04-17 00:02:30.0;
0;26423;2019-04-17 00:02:32.0;
0;26422;2019-04-17 00:02:40.0;
0;26423;2019-04-17 00:02:52.0;
0;26424;2019-04-17 00:02:58.0;
0;26423.5;2019-04-17 00:03:06.0;
0;26424;2019-04-17 00:03:08.0;
0;26425;2019-04-17 00:03:35.0;
0;26422.5;2019-04-17 00:03:51.0;
0;26424;2019-04-17 00:04:07.0;
0;26425;2019-04-17 00:04:41.0;
0;26425.5;2019-04-17 00:04:44.0;
0;26426.5;2019-04-17 00:04:48.0;
0;26425.5;2019-04-17 00:04:50.0;
0;26426.5;2019-04-17 00:04:59.0;
0;26425.5;2019-04-17 00:05:05.0;
0;26426;2019-04-17 00:05:07.0;
0;26425.5;2019-04-17 00:05:16.0;
0;26425;2019-04-17 00:05:18.0;
0;26426;2019-04-17 00:06:04.0;
0;26422;2019-04-17 00:06:10.0;
0;26421.5;2019-04-17 00:06:24.0;
0;26422;2019-04-17 00:06:26.0;
0;26423.5;2019-04-17 00:07:22.0;
0;26421.5;2019-04-17 00:08:40.0;
0;26423;2019-04-17 00:08:48.0;
0;26423.5;2019-04-17 00:09:27.0;
0;26424;2019-04-17 00:10:06.0;
0;26423.5;2019-04-17 00:11:12.0;
0;26424;2019-04-17 00:11:21.0;
0;26424.5;2019-04-17 00:11:41.0;
0;26426;2019-04-17 00:11:50.0;
0;26428;2019-04-17 00:12:04.0;
0;26428.5;2019-04-17 00:12:14.0;
0;26429;2019-04-17 00:12:17.0;
0;26428;2019-04-17 00:12:20.0;
0;26424;2019-04-17 00:12:57.0;
0;26423;2019-04-17 00:14:29.0;
0;26422;2019-04-17 00:14:37.0;
0;26421.5;2019-04-17 00:15:02.0;
0;26422;2019-04-17 00:15:25.0;
0;26423;2019-04-17 00:15:37.0;
0;26422;2019-04-17 00:15:43.0;
0;26423;2019-04-17 00:15:45.0;
0;26422;2019-04-17 00:15:48.0;
0;26421.5;2019-04-17 00:16:15.0;
0;26422;2019-04-17 00:16:29.0;
0;26421;2019-04-17 00:16:35.0;
0;26421.5;2019-04-17 00:16:57.0;
0;26422;2019-04-17 00:17:24.0;
0;26421.5;2019-04-17 00:17:47.0;
0;26421;2019-04-17 00:18:04.0;
0;26422.5;2019-04-17 00:18:38.0;
0;26423;2019-04-17 00:18:46.0;
0;26424;2019-04-17 00:18:57.0;
0;26423.5;2019-04-17 00:19:05.0;
0;26423;2019-04-17 00:19:13.0;
0;26423.5;2019-04-17 00:19:36.0;
0;26423;2019-04-17 00:19:40.0;
0;26422;2019-04-17 00:19:46.0;
0;26423;2019-04-17 00:20:03.0;
0;26422.5;2019-04-17 00:20:11.0;
0;26423;2019-04-17 00:20:30.0;
0;26423.5;2019-04-17 00:21:30.0;
0;26424;2019-04-17 00:21:35.0;
0;26423;2019-04-17 00:22:12.0;
0;26422.5;2019-04-17 00:22:29.0;
0;26423;2019-04-17 00:22:49.0;
0;26423.5;2019-04-17 00:23:20.0;
0;26424.5;2019-04-17 00:24:04.0;
0;26424;2019-04-17 00:24:12.0;
0;26425;2019-04-17 00:24:26.0;
0;26424.5;2019-04-17 00:24:40.0;
0;26423.5;2019-04-17 00:25:00.0;
0;26424;2019-04-17 00:25:08.0;
0;26423;2019-04-17 00:25:14.0;
0;26424;2019-04-17 00:25:21.0;
0;26423;2019-04-17 00:25:52.0;
0;26423.5;2019-04-17 00:26:05.0;
0;26423;2019-04-17 00:26:18.0;
0;26422.5;2019-04-17 00:26:31.0;
0;26423;2019-04-17 00:26:39.0;
0;26422.5;2019-04-17 00:26:47.0;
0;26421.5;2019-04-17 00:26:53.0;
0;26422;2019-04-17 00:26:56.0;
0;26421.5;2019-04-17 00:27:02.0;
0;26421;2019-04-17 00:27:18.0;
0;26421.5;2019-04-17 00:27:27.0;
0;26421;2019-04-17 00:27:47.0;
0;26421.5;2019-04-17 00:28:03.0;
0;26420.5;2019-04-17 00:28:14.0;
0;26421;2019-04-17 00:28:22.0;
0;26422;2019-04-17 00:28:47.0;
0;26420;2019-04-17 00:28:56.0;
0;26419.5;2019-04-17 00:29:07.0;
0;26420;2019-04-17 00:29:12.0;
0;26421.5;2019-04-17 00:29:39.0;
0;26422;2019-04-17 00:30:13.0;
0;26422.5;2019-04-17 00:30:19.0;
0;26423;2019-04-17 00:30:27.0;
0;26424;2019-04-17 00:30:41.0;
0;26424.5;2019-04-17 00:31:47.0;
0;26425;2019-04-17 00:32:05.0;
0;26426;2019-04-17 00:32:36.0;
0;26427;2019-04-17 00:33:01.0;
0;26426.5;2019-04-17 00:33:17.0;
0;26427;2019-04-17 00:33:37.0;
0;26430;2019-04-17 00:34:07.0;
0;26432;2019-04-17 00:34:12.0;
0;26432.5;2019-04-17 00:34:30.0;
0;26431.5;2019-04-17 00:34:53.0;
0;26430;2019-04-17 00:35:11.0;
0;26430.5;2019-04-17 00:35:37.0;
0;26431;2019-04-17 00:35:39.0;
0;26431.5;2019-04-17 00:35:47.0;
0;26432;2019-04-17 00:36:06.0;
0;26433;2019-04-17 00:36:11.0;
0;26432;2019-04-17 00:36:14.0;
0;26433.5;2019-04-17 00:36:16.0;
0;26433;2019-04-17 00:36:25.0;
0;26433.5;2019-04-17 00:36:49.0;
0;26433;2019-04-17 00:36:54.0;
0;26432;2019-04-17 00:37:14.0;
0;26433.5;2019-04-17 00:37:19.0;
0;26433;2019-04-17 00:38:07.0;
0;26432.5;2019-04-17 00:38:20.0;
0;26433;2019-04-17 00:38:36.0;
0;26432.5;2019-04-17 00:38:51.0;
0;26433;2019-04-17 00:39:05.0;
0;26432.5;2019-04-17 00:39:07.0;
0;26433;2019-04-17 00:39:10.0;
0;26432.5;2019-04-17 00:39:45.0;
0;26433;2019-04-17 00:40:08.0;
0;26432.5;2019-04-17 00:40:19.0;
0;26432;2019-04-17 00:40:24.0;
0;26433;2019-04-17 00:40:43.0;
0;26431;2019-04-17 00:42:05.0;
0;26430.5;2019-04-17 00:42:16.0;
0;26430;2019-04-17 00:42:40.0;
0;26429.5;2019-04-17 00:42:51.0;
0;26430;2019-04-17 00:42:59.0;
0;26430.5;2019-04-17 00:43:11.0;
0;26429.5;2019-04-17 00:43:17.0;
0;26430;2019-04-17 00:43:25.0;
0;26429.5;2019-04-17 00:44:59.0;
0;26428.5;2019-04-17 00:45:08.0;
0;26424.5;2019-04-17 00:45:21.0;
0;26425;2019-04-17 00:45:38.0;
0;26424;2019-04-17 00:46:07.0;
0;26424.5;2019-04-17 00:46:10.0;
0;26424;2019-04-17 00:46:15.0;
0;26423.5;2019-04-17 00:46:21.0;
0;26422;2019-04-17 00:46:27.0;
0;26422.5;2019-04-17 00:46:35.0;
0;26425;2019-04-17 00:46:51.0;
0;26422.5;2019-04-17 00:46:54.0;
0;26425;2019-04-17 00:46:56.0;
0;26424;2019-04-17 00:46:59.0;
0;26423.5;2019-04-17 00:47:05.0;
0;26424;2019-04-17 00:47:10.0;
0;26423.5;2019-04-17 00:47:16.0;
0;26424.5;2019-04-17 00:47:21.0;
0;26424;2019-04-17 00:47:27.0;
0;26423.5;2019-04-17 00:47:35.0;
0;26424;2019-04-17 00:47:40.0;
0;26423.5;2019-04-17 00:47:43.0;
0;26424;2019-04-17 00:47:51.0;
0;26423.5;2019-04-17 00:48:05.0;
0;26423;2019-04-17 00:48:21.0;
0;26422.5;2019-04-17 00:48:43.0;
0;26422;2019-04-17 00:48:54.0;
0;26420.5;2019-04-17 00:49:19.0;
0;26422;2019-04-17 00:49:24.0;
0;26421.5;2019-04-17 00:49:38.0;
0;26422;2019-04-17 00:49:41.0;
0;26421;2019-04-17 00:50:08.0;
0;26422;2019-04-17 00:50:13.0;
0;26420;2019-04-17 00:50:18.0;
0;26420.5;2019-04-17 00:50:24.0;
0;26420;2019-04-17 00:50:32.0;
