ID;VALEUR;DATE;
0;1277.85;2019-04-22 00:00:13.0;
0;1277.9;2019-04-22 00:00:16.0;
0;1277.85;2019-04-22 00:00:19.0;
0;1277.95;2019-04-22 00:00:34.0;
0;1278.05;2019-04-22 00:01:07.0;
0;1278.15;2019-04-22 00:01:18.0;
0;1278.05;2019-04-22 00:01:23.0;
0;1277.95;2019-04-22 00:01:42.0;
0;1278.05;2019-04-22 00:01:47.0;
0;1277.95;2019-04-22 00:01:59.0;
0;1277.85;2019-04-22 00:03:07.0;
0;1277.9;2019-04-22 00:03:45.0;
0;1277.85;2019-04-22 00:03:51.0;
0;1277.9;2019-04-22 00:03:54.0;
0;1277.85;2019-04-22 00:03:59.0;
0;1277.9;2019-04-22 00:05:25.0;
0;1277.85;2019-04-22 00:05:39.0;
0;1277.95;2019-04-22 00:06:55.0;
0;1277.85;2019-04-22 00:06:58.0;
0;1277.95;2019-04-22 00:07:00.0;
0;1277.85;2019-04-22 00:07:03.0;
0;1277.95;2019-04-22 00:07:33.0;
0;1277.85;2019-04-22 00:08:08.0;
0;1277.75;2019-04-22 00:08:39.0;
0;1277.85;2019-04-22 00:08:58.0;
0;1277.8;2019-04-22 00:09:03.0;
0;1277.85;2019-04-22 00:09:06.0;
0;1277.8;2019-04-22 00:09:11.0;
0;1277.75;2019-04-22 00:09:19.0;
0;1277.65;2019-04-22 00:09:22.0;
0;1277.75;2019-04-22 00:09:36.0;
0;1277.65;2019-04-22 00:09:46.0;
0;1277.75;2019-04-22 00:09:49.0;
0;1277.65;2019-04-22 00:09:52.0;
0;1277.55;2019-04-22 00:10:10.0;
0;1277.65;2019-04-22 00:10:13.0;
0;1277.55;2019-04-22 00:11:44.0;
0;1277.65;2019-04-22 00:12:05.0;
0;1277.55;2019-04-22 00:12:24.0;
0;1277.65;2019-04-22 00:12:27.0;
0;1277.75;2019-04-22 00:12:35.0;
0;1277.85;2019-04-22 00:13:08.0;
0;1277.95;2019-04-22 00:13:24.0;
0;1278;2019-04-22 00:14:55.0;
0;1277.95;2019-04-22 00:14:57.0;
0;1277.85;2019-04-22 00:16:46.0;
0;1277.8;2019-04-22 00:19:08.0;
0;1277.85;2019-04-22 00:19:11.0;
0;1277.8;2019-04-22 00:19:13.0;
0;1277.85;2019-04-22 00:19:24.0;
0;1277.75;2019-04-22 00:22:35.0;
0;1277.8;2019-04-22 00:22:54.0;
0;1277.85;2019-04-22 00:23:02.0;
0;1278.05;2019-04-22 00:23:25.0;
0;1278.15;2019-04-22 00:24:16.0;
0;1278.1;2019-04-22 00:24:21.0;
0;1278.15;2019-04-22 00:24:24.0;
0;1278.25;2019-04-22 00:25:02.0;
0;1278.15;2019-04-22 00:25:11.0;
0;1278.05;2019-04-22 00:25:21.0;
0;1278.15;2019-04-22 00:27:03.0;
0;1278.2;2019-04-22 00:27:26.0;
0;1278.15;2019-04-22 00:28:19.0;
0;1278.25;2019-04-22 00:29:01.0;
0;1278.15;2019-04-22 00:29:04.0;
0;1278.25;2019-04-22 00:29:08.0;
0;1278.4;2019-04-22 00:29:33.0;
