ID;VALEUR;DATE;
0;26517;2019-04-23 00:00:09.0;
0;26513.5;2019-04-23 00:00:30.0;
0;26514;2019-04-23 00:00:38.0;
0;26515;2019-04-23 00:00:44.0;
0;26515.5;2019-04-23 00:00:46.0;
0;26514.5;2019-04-23 00:00:52.0;
0;26513;2019-04-23 00:01:05.0;
0;26511.5;2019-04-23 00:01:08.0;
0;26513;2019-04-23 00:01:11.0;
0;26514.5;2019-04-23 00:01:13.0;
0;26515.5;2019-04-23 00:01:22.0;
0;26515;2019-04-23 00:01:32.0;
0;26509.5;2019-04-23 00:01:37.0;
0;26512;2019-04-23 00:01:43.0;
0;26509.5;2019-04-23 00:01:46.0;
0;26514.5;2019-04-23 00:01:49.0;
0;26511;2019-04-23 00:02:05.0;
0;26512.5;2019-04-23 00:02:23.0;
0;26511;2019-04-23 00:02:26.0;
0;26512;2019-04-23 00:02:28.0;
0;26512.5;2019-04-23 00:02:39.0;
0;26513;2019-04-23 00:02:42.0;
0;26512.5;2019-04-23 00:02:45.0;
0;26513;2019-04-23 00:02:47.0;
0;26512.5;2019-04-23 00:03:19.0;
0;26513.5;2019-04-23 00:03:30.0;
0;26514.5;2019-04-23 00:03:33.0;
0;26513;2019-04-23 00:04:05.0;
0;26512.5;2019-04-23 00:04:30.0;
0;26512;2019-04-23 00:05:05.0;
0;26512.5;2019-04-23 00:05:13.0;
0;26510.5;2019-04-23 00:05:28.0;
0;26510;2019-04-23 00:05:34.0;
0;26510.5;2019-04-23 00:05:39.0;
0;26510;2019-04-23 00:05:42.0;
0;26509;2019-04-23 00:05:47.0;
0;26508.5;2019-04-23 00:06:28.0;
0;26509;2019-04-23 00:06:31.0;
0;26508.5;2019-04-23 00:06:35.0;
0;26509;2019-04-23 00:06:38.0;
0;26508.5;2019-04-23 00:06:50.0;
0;26507.5;2019-04-23 00:07:04.0;
0;26508;2019-04-23 00:07:11.0;
0;26508.5;2019-04-23 00:07:22.0;
0;26512;2019-04-23 00:07:27.0;
0;26511;2019-04-23 00:07:35.0;
0;26512;2019-04-23 00:07:38.0;
0;26510.5;2019-04-23 00:07:41.0;
0;26510;2019-04-23 00:07:50.0;
0;26510.5;2019-04-23 00:07:52.0;
0;26510;2019-04-23 00:07:55.0;
0;26510.5;2019-04-23 00:08:03.0;
0;26511;2019-04-23 00:08:39.0;
0;26512;2019-04-23 00:08:52.0;
0;26512.5;2019-04-23 00:09:13.0;
0;26513.5;2019-04-23 00:09:24.0;
0;26513;2019-04-23 00:09:34.0;
0;26513.5;2019-04-23 00:09:45.0;
0;26513;2019-04-23 00:09:48.0;
0;26513.5;2019-04-23 00:09:54.0;
0;26513;2019-04-23 00:09:56.0;
0;26514.5;2019-04-23 00:10:05.0;
0;26515;2019-04-23 00:10:24.0;
0;26516.5;2019-04-23 00:10:32.0;
0;26516;2019-04-23 00:11:19.0;
0;26515.5;2019-04-23 00:11:33.0;
0;26516;2019-04-23 00:11:39.0;
0;26515.5;2019-04-23 00:12:24.0;
0;26516.5;2019-04-23 00:12:30.0;
0;26517;2019-04-23 00:12:36.0;
0;26516.5;2019-04-23 00:13:03.0;
0;26517;2019-04-23 00:13:09.0;
0;26517.5;2019-04-23 00:13:23.0;
0;26517;2019-04-23 00:13:50.0;
0;26516.5;2019-04-23 00:14:25.0;
0;26518.5;2019-04-23 00:14:45.0;
0;26519.5;2019-04-23 00:14:59.0;
0;26520.5;2019-04-23 00:15:07.0;
0;26521.5;2019-04-23 00:15:09.0;
0;26522;2019-04-23 00:15:22.0;
0;26521.5;2019-04-23 00:15:28.0;
0;26522;2019-04-23 00:15:30.0;
0;26521.5;2019-04-23 00:15:47.0;
0;26522.5;2019-04-23 00:16:04.0;
0;26521.5;2019-04-23 00:16:28.0;
0;26521;2019-04-23 00:16:36.0;
0;26520;2019-04-23 00:16:47.0;
0;26520.5;2019-04-23 00:16:53.0;
0;26519.5;2019-04-23 00:17:04.0;
0;26520.5;2019-04-23 00:17:06.0;
0;26519.5;2019-04-23 00:17:09.0;
0;26519;2019-04-23 00:17:25.0;
0;26520;2019-04-23 00:17:41.0;
0;26521;2019-04-23 00:17:49.0;
0;26522;2019-04-23 00:18:06.0;
0;26521.5;2019-04-23 00:18:30.0;
0;26521;2019-04-23 00:18:44.0;
0;26521.5;2019-04-23 00:18:49.0;
0;26522.5;2019-04-23 00:19:00.0;
0;26522;2019-04-23 00:19:18.0;
0;26522.5;2019-04-23 00:19:21.0;
0;26523.5;2019-04-23 00:19:26.0;
0;26524.5;2019-04-23 00:19:29.0;
0;26525.5;2019-04-23 00:20:05.0;
0;26525;2019-04-23 00:20:30.0;
0;26524.5;2019-04-23 00:20:38.0;
0;26524;2019-04-23 00:20:55.0;
0;26524.5;2019-04-23 00:20:58.0;
0;26523.5;2019-04-23 00:21:00.0;
